##Temp./°C;Time/min;Pressure/Bar;DSC/(mW/mg);Sensit./(uV/mW)
123.58900;78.20000;19.98483;-7.803883e-002;3.14859
123.59100;78.20333;19.98483;-7.778050e-002;3.14859
123.59200;78.20667;19.98438;-7.778045e-002;3.14859
123.59400;78.21000;19.98407;-7.778033e-002;3.14859
123.59600;78.21333;19.98407;-7.752201e-002;3.14859
123.59700;78.21667;19.98407;-7.726374e-002;3.14859
123.59800;78.22000;19.98407;-7.713458e-002;3.14859
123.60100;78.22333;19.98438;-7.726352e-002;3.14860
123.60200;78.22667;19.98453;-7.726346e-002;3.14860
123.60400;78.23000;19.98468;-7.726335e-002;3.14860
123.60500;78.23333;19.98468;-7.765061e-002;3.14860
123.60700;78.23667;19.98483;-7.777961e-002;3.14860
123.60800;78.24000;19.98483;-7.777954e-002;3.14860
123.61000;78.24333;19.98468;-7.777943e-002;3.14860
123.61100;78.24667;19.98468;-7.752117e-002;3.14860
123.61300;78.25000;19.98453;-7.752106e-002;3.14860
123.61400;78.25333;19.98407;-7.752100e-002;3.14860
123.61700;78.25667;19.98362;-7.764994e-002;3.14860
123.61800;78.26000;19.98347;-7.752077e-002;3.14861
123.61900;78.26333;19.98331;-7.752073e-002;3.14861
123.62000;78.26667;19.98331;-7.764977e-002;3.14861
123.62200;78.27000;19.98331;-7.777876e-002;3.14861
123.62300;78.27333;19.98362;-7.764960e-002;3.14861
123.62400;78.27667;19.98347;-7.752044e-002;3.14861
123.62700;78.28000;19.98316;-7.752027e-002;3.14861
123.62900;78.28333;19.98316;-7.790748e-002;3.14861
123.63100;78.28667;19.98407;-7.790737e-002;3.14861
123.63200;78.29000;19.98407;-7.764910e-002;3.14861
123.63300;78.29333;19.98407;-7.764904e-002;3.14861
123.63500;78.29667;19.98392;-7.803624e-002;3.14862
123.63600;78.30000;19.98347;-7.803619e-002;3.14862
123.63800;78.30333;19.98347;-7.790698e-002;3.14862
123.64000;78.30667;19.98347;-7.764865e-002;3.14862
123.64100;78.31000;19.98347;-7.777770e-002;3.14862
123.64300;78.31333;19.98331;-7.790669e-002;3.14862
123.64400;78.31667;19.98347;-7.790664e-002;3.14862
123.64500;78.32000;19.98347;-7.777748e-002;3.14862
123.64800;78.32333;19.98347;-7.790642e-002;3.14862
123.64900;78.32667;19.98271;-7.816457e-002;3.14862
123.65000;78.33000;19.98134;-7.790630e-002;3.14862
123.65100;78.33333;19.98134;-7.751892e-002;3.14863
123.65300;78.33667;19.98134;-7.751881e-002;3.14863
123.65600;78.34000;19.98134;-7.764775e-002;3.14863
123.65700;78.34333;19.98119;-7.764769e-002;3.14863
123.65800;78.34667;19.98119;-7.738942e-002;3.14863
123.66000;78.35000;19.98134;-7.764753e-002;3.14863
123.66200;78.35333;19.98165;-7.777652e-002;3.14863
123.66300;78.35667;19.98165;-7.764736e-002;3.14863
123.66500;78.36000;19.98134;-7.751814e-002;3.14863
123.66600;78.36333;19.98104;-7.738898e-002;3.14863
123.66800;78.36667;19.98104;-7.725977e-002;3.14864
123.67000;78.37000;19.98119;-7.738876e-002;3.14864
123.67200;78.37333;19.98165;-7.738864e-002;3.14864
123.67400;78.37667;19.98180;-7.751764e-002;3.14864
123.67500;78.38000;19.98165;-7.764669e-002;3.14864
123.67700;78.38333;19.98150;-7.764658e-002;3.14864
123.67800;78.38667;19.98195;-7.764652e-002;3.14864
123.68100;78.39000;19.98225;-7.790456e-002;3.14864
123.68300;78.39333;19.98240;-7.829176e-002;3.14864
123.68400;78.39667;19.98240;-7.842081e-002;3.14864
123.68500;78.40000;19.98210;-7.829165e-002;3.14865
123.68800;78.40333;19.98165;-7.829148e-002;3.14865
123.69000;78.40667;19.98165;-7.816227e-002;3.14865
123.69100;78.41000;19.98165;-7.803310e-002;3.14865
123.69300;78.41333;19.98134;-7.803299e-002;3.14865
123.69400;78.41667;19.98134;-7.816204e-002;3.14865
123.69500;78.42000;19.98150;-7.816198e-002;3.14865
123.69700;78.42333;19.98180;-7.816187e-002;3.14865
123.69900;78.42667;19.98195;-7.803265e-002;3.14865
123.70100;78.43000;19.98271;-7.816164e-002;3.14866
123.70200;78.43333;19.98316;-7.841980e-002;3.14866
123.70200;78.43667;19.98316;-7.829070e-002;3.14866
123.70500;78.44000;19.98301;-7.816142e-002;3.14866
123.70600;78.44333;19.98316;-7.829047e-002;3.14866
123.70800;78.44667;19.98331;-7.854857e-002;3.14866
123.70900;78.45000;19.98347;-7.867761e-002;3.14866
123.71100;78.45333;19.98316;-7.841929e-002;3.14866
123.71200;78.45667;19.98301;-7.816103e-002;3.14866
123.71400;78.46000;19.98301;-7.790271e-002;3.14866
123.71600;78.46333;19.98301;-7.777349e-002;3.14866
123.71700;78.46667;19.98316;-7.790254e-002;3.14866
123.72000;78.47000;19.98377;-7.828968e-002;3.14867
123.72100;78.47333;19.98407;-7.816053e-002;3.14867
123.72200;78.47667;19.98407;-7.803136e-002;3.14867
123.72400;78.48000;19.98422;-7.777304e-002;3.14867
123.72600;78.48333;19.98453;-7.777293e-002;3.14867
123.72700;78.48667;19.98438;-7.790198e-002;3.14867
123.72900;78.49000;19.98362;-7.790187e-002;3.14867
123.73000;78.49333;19.98362;-7.790180e-002;3.14867
123.73100;78.49667;19.98362;-7.777265e-002;3.14867
123.73400;78.50000;19.98377;-7.764337e-002;3.14868
123.73500;78.50333;19.98392;-7.790153e-002;3.14868
123.73600;78.50667;19.98392;-7.803057e-002;3.14868
123.73800;78.51000;19.98362;-7.777225e-002;3.14868
123.74000;78.51333;19.98362;-7.777215e-002;3.14868
123.74200;78.51667;19.98377;-7.803024e-002;3.14868
123.74300;78.52000;19.98377;-7.815929e-002;3.14868
123.74400;78.52333;19.98377;-7.790102e-002;3.14868
123.74600;78.52667;19.98377;-7.764271e-002;3.14868
123.74700;78.53000;19.98331;-7.764266e-002;3.14868
123.74800;78.53333;19.98331;-7.764259e-002;3.14868
123.75100;78.53667;19.98377;-7.751332e-002;3.14869
123.75200;78.54000;19.98438;-7.764237e-002;3.14869
123.75400;78.54333;19.98468;-7.790046e-002;3.14869
123.75600;78.54667;19.98453;-7.802945e-002;3.14869
123.75700;78.55000;19.98438;-7.802940e-002;3.14869
123.75800;78.55333;19.98407;-7.764203e-002;3.14869
123.76000;78.55667;19.98407;-7.738372e-002;3.14869
123.76300;78.56000;19.98407;-7.764176e-002;3.14869
123.76400;78.56333;19.98407;-7.789990e-002;3.14869
123.76500;78.56667;19.98453;-7.802895e-002;3.14869
123.76700;78.57000;19.98513;-7.802884e-002;3.14869
123.76900;78.57333;19.98544;-7.802873e-002;3.14870
123.77100;78.57667;19.98498;-7.777041e-002;3.14870
123.77300;78.58000;19.98468;-7.764120e-002;3.14870
123.77500;78.58333;19.98422;-7.777019e-002;3.14870
123.77800;78.58667;19.98392;-7.789912e-002;3.14870
123.77800;78.59000;19.98362;-7.789912e-002;3.14870
123.78000;78.59333;19.98377;-7.789901e-002;3.14870
123.78200;78.59667;19.98392;-7.776979e-002;3.14870
123.78300;78.60000;19.98392;-7.764063e-002;3.14870
123.78600;78.60333;19.98407;-7.738226e-002;3.14871
123.78800;78.60667;19.98422;-7.725304e-002;3.14871
123.78900;78.61000;19.98422;-7.725300e-002;3.14871
123.79100;78.61333;19.98422;-7.725288e-002;3.14871
123.79200;78.61667;19.98438;-7.712372e-002;3.14871
123.79300;78.62000;19.98483;-7.712367e-002;3.14871
123.79500;78.62333;19.98483;-7.712356e-002;3.14871
123.79600;78.62667;19.98468;-7.712349e-002;3.14871
123.79900;78.63000;19.98438;-7.725244e-002;3.14871
123.80000;78.63333;19.98438;-7.725238e-002;3.14871
123.80200;78.63667;19.98468;-7.738136e-002;3.14872
123.80500;78.64000;19.98498;-7.763941e-002;3.14872
123.80600;78.64333;19.98574;-7.828485e-002;3.14872
123.80800;78.64667;19.98665;-7.828474e-002;3.14872
123.81100;78.65000;19.98680;-7.841367e-002;3.14872
123.81200;78.65333;19.98695;-7.854272e-002;3.14872
123.81300;78.65667;19.98710;-7.854266e-002;3.14872
123.81400;78.66000;19.98695;-7.854261e-002;3.14872
123.81700;78.66333;19.98665;-7.841333e-002;3.14872
123.81900;78.66667;19.98650;-7.828413e-002;3.14873
123.82100;78.67000;19.98619;-7.841311e-002;3.14873
123.82200;78.67333;19.98589;-7.828395e-002;3.14873
123.82300;78.67667;19.98589;-7.763839e-002;3.14873
123.82500;78.68000;19.98604;-7.763828e-002;3.14873
123.82700;78.68333;19.98604;-7.789637e-002;3.14873
123.82800;78.68667;19.98604;-7.802542e-002;3.14873
123.82900;78.69000;19.98589;-7.789626e-002;3.14873
123.83200;78.69333;19.98574;-7.815430e-002;3.14873
123.83300;78.69667;19.98589;-7.828334e-002;3.14873
123.83500;78.70000;19.98574;-7.828323e-002;3.14874
123.83600;78.70333;19.98513;-7.828317e-002;3.14874
123.83800;78.70667;19.98513;-7.815396e-002;3.14874
123.84000;78.71000;19.98528;-7.789564e-002;3.14874
123.84100;78.71333;19.98559;-7.815379e-002;3.14874
123.84300;78.71667;19.98544;-7.802458e-002;3.14874
123.84500;78.72000;19.98528;-7.776627e-002;3.14874
123.84700;78.72333;19.98559;-7.776616e-002;3.14874
123.84900;78.72667;19.98635;-7.776604e-002;3.14874
123.85100;78.73000;19.98650;-7.750773e-002;3.14874
123.85200;78.73333;19.98650;-7.776587e-002;3.14875
123.85300;78.73667;19.98635;-7.815312e-002;3.14875
123.85400;78.74000;19.98635;-7.841126e-002;3.14875
123.85600;78.74333;19.98650;-7.841115e-002;3.14875
123.85800;78.74667;19.98635;-7.866924e-002;3.14875
123.86100;78.75000;19.98619;-7.866907e-002;3.14875
123.86200;78.75333;19.98665;-7.866902e-002;3.14875
123.86400;78.75667;19.98710;-7.931441e-002;3.14875
123.86500;78.76000;19.98710;-7.905614e-002;3.14875
123.86700;78.76333;19.98756;-7.892693e-002;3.14875
123.86800;78.76667;19.98801;-7.905598e-002;3.14875
123.87000;78.77000;19.98801;-7.905586e-002;3.14876
123.87100;78.77333;19.98816;-7.905580e-002;3.14876
123.87300;78.77667;19.98831;-7.905569e-002;3.14876
123.87600;78.78000;19.98831;-7.892643e-002;3.14876
123.87800;78.78333;19.98786;-7.905542e-002;3.14876
123.88100;78.78667;19.98771;-7.905524e-002;3.14876
123.88200;78.79000;19.98725;-7.905519e-002;3.14876
123.88300;78.79333;19.98695;-7.905513e-002;3.14876
123.88500;78.79667;19.98650;-7.879682e-002;3.14876
123.88700;78.80000;19.98650;-7.853851e-002;3.14877
123.88800;78.80333;19.98650;-7.879665e-002;3.14877
123.89000;78.80667;19.98650;-7.892564e-002;3.14877
123.89100;78.81000;19.98680;-7.879648e-002;3.14877
123.89400;78.81333;19.98771;-7.879631e-002;3.14877
123.89500;78.81667;19.98816;-7.866716e-002;3.14877
123.89700;78.82000;19.98816;-7.879614e-002;3.14877
123.89800;78.82333;19.98786;-7.866699e-002;3.14877
123.90000;78.82667;19.98756;-7.853778e-002;3.14877
123.90100;78.83000;19.98756;-7.840862e-002;3.14877
123.90300;78.83333;19.98786;-7.827941e-002;3.14878
123.90500;78.83667;19.98786;-7.840840e-002;3.14878
123.90700;78.84000;19.98801;-7.866649e-002;3.14878
123.90800;78.84333;19.98756;-7.905372e-002;3.14878
123.90900;78.84667;19.98741;-7.905367e-002;3.14878
123.91100;78.85000;19.98771;-7.905356e-002;3.14878
123.91300;78.85333;19.98786;-7.931164e-002;3.14878
123.91400;78.85667;19.98786;-7.944069e-002;3.14878
123.91600;78.86000;19.98771;-7.918237e-002;3.14878
123.91700;78.86333;19.98771;-7.918232e-002;3.14878
123.91900;78.86667;19.98816;-7.931131e-002;3.14878
123.92100;78.87000;19.98831;-7.944029e-002;3.14879
123.92400;78.87333;19.98831;-7.956922e-002;3.14879
123.92500;78.87667;19.98831;-7.905277e-002;3.14879
123.92600;78.88000;19.98801;-7.853632e-002;3.14879
123.92800;78.88333;19.98710;-7.866531e-002;3.14879
123.93000;78.88667;19.98619;-7.866519e-002;3.14879
123.93100;78.89000;19.98650;-7.853604e-002;3.14879
123.93300;78.89333;19.98650;-7.866503e-002;3.14879
123.93400;78.89667;19.98650;-7.866497e-002;3.14879
123.93600;78.90000;19.98665;-7.866486e-002;3.14880
123.93700;78.90333;19.98725;-7.840660e-002;3.14880
123.93900;78.90667;19.98786;-7.827739e-002;3.14880
123.94000;78.91000;19.98862;-7.853554e-002;3.14880
123.94300;78.91333;19.98847;-7.840627e-002;3.14880
123.94400;78.91667;19.98831;-7.840621e-002;3.14880
123.94500;78.92000;19.98831;-7.827706e-002;3.14880
123.94700;78.92333;19.98847;-7.840605e-002;3.14880
123.94900;78.92667;19.98741;-7.866413e-002;3.14880
123.95000;78.93000;19.98604;-7.827677e-002;3.14880
123.95100;78.93333;19.98574;-7.827673e-002;3.14880
123.95200;78.93667;19.98619;-7.827666e-002;3.14880
123.95500;78.94000;19.98680;-7.763101e-002;3.14881
123.95600;78.94333;19.98725;-7.788915e-002;3.14881
123.95800;78.94667;19.98816;-7.840543e-002;3.14881
123.96000;78.95000;19.98877;-7.840532e-002;3.14881
123.96200;78.95333;19.98922;-7.853430e-002;3.14881
123.96500;78.95667;19.98953;-7.866323e-002;3.14881
123.96600;78.96000;19.98953;-7.853408e-002;3.14881
123.96800;78.96333;19.98862;-7.840487e-002;3.14881
123.96800;78.96667;19.98801;-7.827577e-002;3.14881
123.97100;78.97000;19.98725;-7.827559e-002;3.14882
123.97300;78.97333;19.98680;-7.801729e-002;3.14882
123.97400;78.97667;19.98619;-7.788814e-002;3.14882
123.97500;78.98000;19.98574;-7.750078e-002;3.14882
123.97700;78.98333;19.98574;-7.737158e-002;3.14882
123.97800;78.98667;19.98574;-7.750063e-002;3.14882
123.98000;78.99000;19.98589;-7.775871e-002;3.14882
123.98100;78.99333;19.98619;-7.788775e-002;3.14882
123.98200;78.99667;19.98650;-7.801680e-002;3.14882
123.98400;79.00000;19.98665;-7.788759e-002;3.14882
123.98600;79.00333;19.98650;-7.788747e-002;3.14882
123.98700;79.00667;19.98680;-7.827470e-002;3.14883
123.98900;79.01000;19.98695;-7.866188e-002;3.14883
123.99100;79.01333;19.98710;-7.853268e-002;3.14883
123.99200;79.01667;19.98650;-7.853262e-002;3.14883
123.99400;79.02000;19.98589;-7.788702e-002;3.14883
123.99600;79.02333;19.98574;-7.775781e-002;3.14883
123.99700;79.02667;19.98559;-7.775776e-002;3.14883
123.99900;79.03000;19.98544;-7.749945e-002;3.14883
124.00100;79.03333;19.98544;-7.749934e-002;3.14883
124.00100;79.03667;19.98544;-7.749934e-002;3.14883
124.00400;79.04000;19.98544;-7.762826e-002;3.14884
124.00600;79.04333;19.98559;-7.749905e-002;3.14884
124.00800;79.04667;19.98574;-7.762804e-002;3.14884
124.00900;79.05000;19.98619;-7.762799e-002;3.14884
124.01000;79.05333;19.98665;-7.749884e-002;3.14884
124.01200;79.05667;19.98695;-7.788601e-002;3.14884
124.01400;79.06000;19.98710;-7.814409e-002;3.14884
124.01600;79.06333;19.98695;-7.853127e-002;3.14884
124.01700;79.06667;19.98665;-7.866031e-002;3.14884
124.01900;79.07000;19.98650;-7.866020e-002;3.14884
124.02100;79.07333;19.98695;-7.878918e-002;3.14885
124.02200;79.07667;19.98710;-7.866004e-002;3.14885
124.02400;79.08000;19.98725;-7.853083e-002;3.14885
124.02600;79.08333;19.98710;-7.840162e-002;3.14885
124.02800;79.08667;19.98695;-7.801422e-002;3.14885
124.02900;79.09000;19.98619;-7.801415e-002;3.14885
124.03100;79.09333;19.98574;-7.801405e-002;3.14885
124.03200;79.09667;19.98528;-7.814309e-002;3.14885
124.03300;79.10000;19.98498;-7.801393e-002;3.14885
124.03500;79.10333;19.98498;-7.788472e-002;3.14885
124.03700;79.10667;19.98604;-7.788461e-002;3.14886
124.03800;79.11000;19.98650;-7.775547e-002;3.14886
124.04000;79.11333;19.98665;-7.775535e-002;3.14886
124.04200;79.11667;19.98604;-7.762614e-002;3.14886
124.04300;79.12000;19.98544;-7.762609e-002;3.14886
124.04600;79.12333;19.98528;-7.762592e-002;3.14886
124.04700;79.12667;19.98559;-7.775496e-002;3.14886
124.04900;79.13000;19.98559;-7.788395e-002;3.14886
124.05000;79.13333;19.98528;-7.762570e-002;3.14886
124.05200;79.13667;19.98498;-7.710920e-002;3.14886
124.05300;79.14000;19.98422;-7.710915e-002;3.14886
124.05500;79.14333;19.98407;-7.697994e-002;3.14887
124.05600;79.14667;19.98392;-7.697988e-002;3.14887
124.05800;79.15000;19.98468;-7.749615e-002;3.14887
124.05900;79.15333;19.98468;-7.762520e-002;3.14887
124.06100;79.15667;19.98453;-7.762509e-002;3.14887
124.06400;79.16000;19.98453;-7.775401e-002;3.14887
124.06600;79.16333;19.98438;-7.788299e-002;3.14887
124.06600;79.16667;19.98438;-7.801209e-002;3.14887
124.06800;79.17000;19.98453;-7.827017e-002;3.14887
124.07100;79.17333;19.98468;-7.839909e-002;3.14888
124.07200;79.17667;19.98483;-7.839904e-002;3.14888
124.07400;79.18000;19.98544;-7.839893e-002;3.14888
124.07500;79.18333;19.98559;-7.826977e-002;3.14888
124.07600;79.18667;19.98604;-7.839882e-002;3.14888
124.07900;79.19000;19.98589;-7.878593e-002;3.14888
124.08000;79.19333;19.98589;-7.917317e-002;3.14888
124.08300;79.19667;19.98589;-7.930208e-002;3.14888
124.08300;79.20000;19.98574;-7.930208e-002;3.14888
124.08600;79.20333;19.98574;-7.917282e-002;3.14888
124.08800;79.20667;19.98544;-7.917271e-002;3.14889
124.08900;79.21000;19.98528;-7.917265e-002;3.14889
124.09100;79.21333;19.98544;-7.930163e-002;3.14889
124.09300;79.21667;19.98559;-7.891424e-002;3.14889
124.09500;79.22000;19.98559;-7.904323e-002;3.14889
124.09700;79.22333;19.98544;-7.891402e-002;3.14889
124.09800;79.22667;19.98483;-7.943033e-002;3.14889
124.09800;79.23000;19.98498;-7.930124e-002;3.14889
124.10000;79.23333;19.98544;-7.930113e-002;3.14889
124.10300;79.23667;19.98559;-7.917187e-002;3.14889
124.10400;79.24000;19.98453;-7.904271e-002;3.14889
124.10500;79.24333;19.98392;-7.917176e-002;3.14889
124.10600;79.24667;19.98377;-7.865532e-002;3.14890
124.10800;79.25000;19.98347;-7.839702e-002;3.14890
124.10900;79.25333;19.98316;-7.839697e-002;3.14890
124.11000;79.25667;19.98286;-7.839690e-002;3.14890
124.11200;79.26000;19.98271;-7.852589e-002;3.14890
124.11400;79.26333;19.98286;-7.878397e-002;3.14890
124.11600;79.26667;19.98286;-7.917114e-002;3.14890
124.11700;79.27000;19.98316;-7.917108e-002;3.14890
124.11900;79.27333;19.98438;-7.904187e-002;3.14890
124.12200;79.27667;19.98513;-7.904171e-002;3.14890
124.12300;79.28000;19.98528;-7.917074e-002;3.14891
124.12400;79.28333;19.98544;-7.981616e-002;3.14891
124.12600;79.28667;19.98528;-7.968695e-002;3.14891
124.12700;79.29000;19.98513;-7.955780e-002;3.14891
124.13000;79.29333;19.98513;-7.942854e-002;3.14891
124.13100;79.29667;19.98438;-7.942849e-002;3.14891
124.13300;79.30000;19.98377;-7.917019e-002;3.14891
124.13400;79.30333;19.98362;-7.904103e-002;3.14891
124.13600;79.30667;19.98347;-7.891182e-002;3.14891
124.13700;79.31000;19.98347;-7.891177e-002;3.14891
124.13800;79.31333;19.98362;-7.904081e-002;3.14891
124.14000;79.31667;19.98362;-7.929888e-002;3.14892
124.14200;79.32000;19.98347;-7.916968e-002;3.14892
124.14300;79.32333;19.98331;-7.891144e-002;3.14892
124.14500;79.32667;19.98331;-7.891132e-002;3.14892
124.14600;79.33000;19.98301;-7.904035e-002;3.14892
124.14800;79.33333;19.98271;-7.878206e-002;3.14892
124.15000;79.33667;19.98256;-7.916923e-002;3.14892
124.15200;79.34000;19.98256;-7.891093e-002;3.14892
124.15400;79.34333;19.98271;-7.852354e-002;3.14892
124.15600;79.34667;19.98256;-7.839433e-002;3.14893
124.15700;79.35000;19.98225;-7.839428e-002;3.14893
124.15800;79.35333;19.98210;-7.839422e-002;3.14893
124.16000;79.35667;19.98240;-7.852320e-002;3.14893
124.16200;79.36000;19.98240;-7.865218e-002;3.14893
124.16300;79.36333;19.98256;-7.865213e-002;3.14893
124.16400;79.36667;19.98316;-7.878116e-002;3.14893
124.16700;79.37000;19.98301;-7.891009e-002;3.14893
124.16900;79.37333;19.98286;-7.916816e-002;3.14893
124.17000;79.37667;19.98377;-7.968448e-002;3.14893
124.17100;79.38000;19.98438;-7.929715e-002;3.14893
124.17400;79.38333;19.98438;-7.929697e-002;3.14894
124.17500;79.38667;19.98453;-7.929692e-002;3.14894
124.17600;79.39000;19.98468;-7.916777e-002;3.14894
124.17900;79.39333;19.98483;-7.878033e-002;3.14894
124.18000;79.39667;19.98468;-7.865117e-002;3.14894
124.18200;79.40000;19.98453;-7.839287e-002;3.14894
124.18300;79.40333;19.98407;-7.852192e-002;3.14894
124.18500;79.40667;19.98392;-7.852180e-002;3.14894
124.18700;79.41000;19.98392;-7.865079e-002;3.14894
124.18900;79.41333;19.98407;-7.890886e-002;3.14894
124.19100;79.41667;19.98407;-7.890875e-002;3.14895
124.19300;79.42000;19.98392;-7.877954e-002;3.14895
124.19400;79.42333;19.98347;-7.852130e-002;3.14895
124.19500;79.42667;19.98286;-7.839215e-002;3.14895
124.19700;79.43000;19.98225;-7.813385e-002;3.14895
124.19800;79.43333;19.98210;-7.813380e-002;3.14895
124.20000;79.43667;19.98195;-7.813369e-002;3.14895
124.20100;79.44000;19.98180;-7.813363e-002;3.14895
124.20300;79.44333;19.98195;-7.787534e-002;3.14895
124.20400;79.44667;19.98210;-7.813346e-002;3.14895
124.20600;79.45000;19.98225;-7.813335e-002;3.14895
124.20800;79.45333;19.98331;-7.813324e-002;3.14896
124.21100;79.45667;19.98438;-7.864944e-002;3.14896
124.21300;79.46000;19.98453;-7.877842e-002;3.14896
124.21400;79.46333;19.98453;-7.864927e-002;3.14896
124.21500;79.46667;19.98438;-7.864922e-002;3.14896
124.21700;79.47000;19.98392;-7.852001e-002;3.14896
124.21800;79.47333;19.98392;-7.851995e-002;3.14896
124.21900;79.47667;19.98377;-7.851990e-002;3.14896
124.22100;79.48000;19.98362;-7.851979e-002;3.14896
124.22300;79.48333;19.98438;-7.864877e-002;3.14896
124.22500;79.48667;19.98453;-7.890684e-002;3.14897
124.22600;79.49000;19.98468;-7.929405e-002;3.14897
124.22800;79.49333;19.98468;-7.955212e-002;3.14897
124.23000;79.49667;19.98468;-7.955201e-002;3.14897
124.23100;79.50000;19.98438;-7.942287e-002;3.14897
124.23300;79.50333;19.98438;-7.903548e-002;3.14897
124.23500;79.50667;19.98468;-7.890628e-002;3.14897
124.23700;79.51000;19.98483;-7.916435e-002;3.14897
124.23800;79.51333;19.98483;-7.916429e-002;3.14897
124.24000;79.51667;19.98468;-7.916418e-002;3.14897
124.24200;79.52000;19.98453;-7.916407e-002;3.14898
124.24400;79.52333;19.98453;-7.916396e-002;3.14898
124.24600;79.52667;19.98407;-7.929294e-002;3.14898
124.24700;79.53000;19.98392;-7.890560e-002;3.14898
124.24900;79.53333;19.98407;-7.903458e-002;3.14898
124.25100;79.53667;19.98453;-7.955083e-002;3.14898
124.25300;79.54000;19.98453;-7.955072e-002;3.14898
124.25400;79.54333;19.98453;-7.942158e-002;3.14898
124.25500;79.54667;19.98453;-7.942151e-002;3.14898
124.25700;79.55000;19.98453;-7.942140e-002;3.14898
124.25900;79.55333;19.98483;-7.942130e-002;3.14899
124.26100;79.55667;19.98544;-7.916300e-002;3.14899
124.26400;79.56000;19.98619;-7.942102e-002;3.14899
124.26500;79.56333;19.98665;-7.955005e-002;3.14899
124.26600;79.56667;19.98665;-7.980817e-002;3.14899
124.26700;79.57000;19.98619;-7.980812e-002;3.14899
124.26900;79.57333;19.98619;-7.967891e-002;3.14899
124.27100;79.57667;19.98650;-7.967880e-002;3.14899
124.27200;79.58000;19.98665;-7.942057e-002;3.14899
124.27400;79.58333;19.98695;-7.929136e-002;3.14899
124.27600;79.58667;19.98741;-7.916216e-002;3.14900
124.27800;79.59000;19.98756;-7.916205e-002;3.14900
124.28000;79.59333;19.98756;-7.942012e-002;3.14900
124.28100;79.59667;19.98710;-7.929097e-002;3.14900
124.28300;79.60000;19.98710;-7.954904e-002;3.14900
124.28400;79.60333;19.98725;-7.941989e-002;3.14900
124.28500;79.60667;19.98756;-7.929075e-002;3.14900
124.28600;79.61000;19.98771;-7.903251e-002;3.14900
124.28800;79.61333;19.98771;-7.890331e-002;3.14900
124.29000;79.61667;19.98771;-7.890319e-002;3.14900
124.29100;79.62000;19.98786;-7.877405e-002;3.14900
124.29400;79.62333;19.98771;-7.903206e-002;3.14901
124.29500;79.62667;19.98786;-7.929018e-002;3.14901
124.29700;79.63000;19.98801;-7.916098e-002;3.14901
124.29900;79.63333;19.98862;-7.903178e-002;3.14901
124.30000;79.63667;19.98831;-7.941900e-002;3.14901
124.30200;79.64000;19.98786;-7.941888e-002;3.14901
124.30300;79.64333;19.98741;-7.928974e-002;3.14901
124.30500;79.64667;19.98710;-7.928962e-002;3.14901
124.30600;79.65000;19.98710;-7.928957e-002;3.14901
124.30900;79.65333;19.98710;-7.903122e-002;3.14902
124.31000;79.65667;19.98786;-7.903116e-002;3.14902
124.31100;79.66000;19.98801;-7.903111e-002;3.14902
124.31300;79.66333;19.98756;-7.916009e-002;3.14902
124.31400;79.66667;19.98710;-7.928912e-002;3.14902
124.31600;79.67000;19.98710;-7.928900e-002;3.14902
124.31700;79.67333;19.98665;-7.903078e-002;3.14902
124.31900;79.67667;19.98635;-7.903066e-002;3.14902
124.32100;79.68000;19.98680;-7.890146e-002;3.14902
124.32300;79.68333;19.98725;-7.928862e-002;3.14902
124.32400;79.68667;19.98741;-7.941765e-002;3.14902
124.32500;79.69000;19.98756;-7.967577e-002;3.14902
124.32700;79.69333;19.98786;-7.967565e-002;3.14903
124.32900;79.69667;19.98801;-7.941736e-002;3.14903
124.33100;79.70000;19.98801;-7.941725e-002;3.14903
124.33200;79.70333;19.98831;-7.928811e-002;3.14903
124.33400;79.70667;19.98892;-7.915891e-002;3.14903
124.33500;79.71000;19.98907;-7.941703e-002;3.14903
124.33700;79.71333;19.98862;-7.980419e-002;3.14903
124.33800;79.71667;19.98831;-7.993322e-002;3.14903
124.34000;79.72000;19.98847;-7.967493e-002;3.14903
124.34200;79.72333;19.98862;-7.954573e-002;3.14903
124.34300;79.72667;19.98937;-7.954567e-002;3.14903
124.34500;79.73000;19.98937;-7.941647e-002;3.14904
124.34700;79.73333;19.98937;-7.941636e-002;3.14904
124.34900;79.73667;19.98937;-7.941625e-002;3.14904
124.35100;79.74000;19.98816;-7.967431e-002;3.14904
124.35300;79.74333;19.98771;-7.967420e-002;3.14904
124.35500;79.74667;19.98771;-7.928682e-002;3.14904
124.35600;79.75000;19.98771;-7.941586e-002;3.14904
124.35800;79.75333;19.98816;-7.967391e-002;3.14904
124.36000;79.75667;19.98877;-7.980289e-002;3.14905
124.36100;79.76000;19.98922;-7.980285e-002;3.14905
124.36300;79.76333;19.98937;-7.980272e-002;3.14905
124.36500;79.76667;19.98953;-7.967352e-002;3.14905
124.36600;79.77000;19.98922;-7.941529e-002;3.14905
124.36900;79.77333;19.98831;-7.915694e-002;3.14905
124.37000;79.77667;19.98816;-7.915690e-002;3.14905
124.37100;79.78000;19.98786;-7.812413e-002;3.14905
124.37300;79.78333;19.98786;-7.825311e-002;3.14905
124.37500;79.78667;19.98801;-7.851117e-002;3.14905
124.37600;79.79000;19.98816;-7.889838e-002;3.14905
124.37900;79.79333;19.98877;-7.889822e-002;3.14906
124.38100;79.79667;19.98937;-7.889811e-002;3.14906
124.38200;79.80000;19.98953;-7.902713e-002;3.14906
